X	Y	Type	Color
-1.39125	-0.911038	red	#FF0000
-0.0524434	0.120026	green	#008000
-7.01952	-8.6193	green	#008000
0.892136	-0.375776	green	#008000
-0.00944223	-0.0283392	red	#FF0000
0.547961	-2.74988	red	#FF0000
-0.0137576	-0.411592	red	#FF0000
-0.100772	-0.118957	red	#FF0000
0.133829	-0.0431335	green	#008000
0.000666653	0.0528735	red	#FF0000
-0.00395258	-0.0105819	green	#008000
-0.0658399	0.732879	red	#FF0000
-0.0269204	-0.0562106	green	#008000
0.421442	-0.0699699	green	#008000
0.216421	0.155867	red	#FF0000
14.458	9.54901	red	#FF0000
-0.0788373	-0.0682065	red	#FF0000
-0.161875	0.0156775	red	#FF0000
-0.1297	-0.0444406	red	#FF0000
-0.341519	0.480532	green	#008000
-0.0111966	-0.0386016	red	#FF0000
-0.134063	0.0572723	green	#008000
0.0751241	-0.00452874	green	#008000
-0.00838417	0.0651702	red	#FF0000
0.45209	-0.411985	red	#FF0000
-0.0419668	0.0916554	green	#008000
0.0126316	0.164053	red	#FF0000
-3.1209	-9.86911	green	#008000
0.1137	-0.195016	red	#FF0000
-0.348482	0.0415924	green	#008000
0.00876673	0.00315207	red	#FF0000
0.488406	-0.31576	red	#FF0000
-0.0652208	0.0421039	green	#008000
-0.15945	0.0693871	red	#FF0000
-0.346414	-0.0868808	red	#FF0000
1.57089	-1.80573	red	#FF0000
-0.0234657	-0.182123	green	#008000
0.00662231	-0.00430303	red	#FF0000
0.00440028	0.0263862	red	#FF0000
-0.0405964	-0.111149	green	#008000
-0.0279256	-0.0242162	red	#FF0000
-0.0370021	-0.0378436	blue	#3399FF
-0.0148172	-0.0730781	green	#008000
-0.2993	-0.0511373	red	#FF0000
-0.614887	0.487805	blue	#3399FF
-0.0684033	0.391421	green	#008000
0.00939232	0.0863915	green	#008000
-0.159426	0.0566493	green	#008000
-0.0481588	-0.38724	red	#FF0000
-0.0326526	-0.0371081	red	#FF0000
0.018823	-0.0332297	green	#008000
0.0119956	-0.0718465	green	#008000
-0.564095	-0.0689727	red	#FF0000
-0.257119	0.611659	red	#FF0000
0.0374313	-0.585846	red	#FF0000
-0.289858	0.15483	green	#008000
-0.121341	0.0216911	red	#FF0000
0.26335	0.224897	green	#008000
-0.369234	-0.819657	green	#008000
-0.0222983	0.00499169	red	#FF0000
-0.575934	0.0885406	red	#FF0000
-0.908496	0.416031	green	#008000
0.0635711	0.153823	red	#FF0000
0.000522033	-0.0133548	red	#FF0000
-0.00814776	0.0160997	green	#008000
-0.0366133	-0.157762	green	#008000
-0.125887	0.103055	red	#FF0000
-0.162493	-0.609255	red	#FF0000
0.107078	-0.068733	red	#FF0000
-0.00225107	0.00180632	green	#008000
0.195011	-0.0153632	green	#008000
0.146847	0.0133272	green	#008000
-0.648032	0.141028	green	#008000
-0.0629842	0.157908	green	#008000
-0.821303	-0.563152	red	#FF0000
-0.0464647	-0.0019033	green	#008000
0.0925137	-0.0141771	red	#FF0000
0.361433	0.188588	red	#FF0000
-0.039058	-0.389468	red	#FF0000
0.127902	-0.121919	red	#FF0000
-0.208057	0.554413	red	#FF0000
-0.172719	0.308838	red	#FF0000
-0.0697294	0.384219	blue	#3399FF
-0.0454133	0.00327558	red	#FF0000
0.22242	0.638239	red	#FF0000
-0.330976	0.278124	red	#FF0000
-0.00135269	-0.0232362	red	#FF0000
0.200687	-0.0561614	red	#FF0000
-0.283413	-0.457132	red	#FF0000
0.0324343	0.213912	green	#008000
2.89234	12.1089	red	#FF0000
0.00961023	-0.0425753	red	#FF0000
0.302299	-0.123729	red	#FF0000
-0.0518745	0.234735	red	#FF0000
-0.324909	0.675094	green	#008000
-0.0350314	-0.149513	red	#FF0000
-0.377387	-0.091195	red	#FF0000
0.00035714	0.000132757	red	#FF0000
0.179855	0.0424229	red	#FF0000
0.237713	0.0370813	green	#008000
-0.00849986	-0.000936871	red	#FF0000
0.298118	-0.156936	green	#008000
-0.0270759	-0.0550911	red	#FF0000
-0.124545	-0.0253831	green	#008000
-0.0335468	-0.0124445	red	#FF0000
0.00544561	0.0216381	red	#FF0000
0.0134599	-0.00388943	red	#FF0000
-0.0623066	0.0190643	green	#008000
0.0253062	-0.0113225	green	#008000
9.14594	-3.43173	green	#008000
-0.0535268	0.0345838	red	#FF0000
0.100163	-0.0766676	green	#008000
11.537	-0.349643	red	#FF0000
0.0276487	0.579214	red	#FF0000
3.24597	1.30608	red	#FF0000
0.351119	0.746887	red	#FF0000
0.00269949	0.0141846	green	#008000
0.0952761	-0.105492	red	#FF0000
-0.0370943	-0.0522145	red	#FF0000
-0.200397	-0.594228	red	#FF0000
-13.6385	4.00487	green	#008000
0.0639278	-0.105743	green	#008000
-0.0903354	0.395785	green	#008000
-1.4172	-0.487108	red	#FF0000
-1.88749	0.874434	red	#FF0000
-0.619042	-0.639711	red	#FF0000
0.0606183	-0.0957738	red	#FF0000
-0.00248332	-0.00482627	green	#008000
0.269999	0.383862	red	#FF0000
0.117772	-0.0867904	red	#FF0000
0.0857513	-0.0140342	red	#FF0000
-0.479913	-0.644411	red	#FF0000
0.0229139	0.396889	red	#FF0000
0.135175	0.711769	red	#FF0000
0.0766536	0.049183	red	#FF0000
0.015372	-0.00378176	green	#008000
0.27479	-0.424723	green	#008000
0.00795974	-0.0599182	green	#008000
0.865382	0.495085	red	#FF0000
5.46938	-4.15327	green	#008000
0.42165	0.866094	red	#FF0000
-0.0426802	0.00546795	red	#FF0000
0.00614178	0.0304259	green	#008000
0.089813	-0.437567	red	#FF0000
-0.0033518	0.0045115	red	#FF0000
-0.382712	-0.179536	red	#FF0000
0.624342	0.0153272	blue	#3399FF
0.348142	-0.660492	green	#008000
-0.0748647	0.00992702	blue	#3399FF
0.993284	-0.101488	red	#FF0000
-11.4395	12.3839	red	#FF0000
-0.00404166	0.295804	red	#FF0000
0.0554818	-0.936036	green	#008000
-0.444833	-0.633846	red	#FF0000
0.0866598	0.00858585	red	#FF0000
9.35117	-3.79183	red	#FF0000
-3.22408	-1.52077	red	#FF0000
0.0358198	0.0195371	red	#FF0000
-0.0656763	0.316124	green	#008000
-0.202651	0.470426	green	#008000
0.00611565	0.0128359	red	#FF0000
0.149381	0.539073	green	#008000
-0.356039	0.454539	red	#FF0000
-0.000852313	-0.00240631	green	#008000
0.0165792	0.0309628	red	#FF0000
8.57746	1.97117	green	#008000
0.036514	0.0799287	red	#FF0000
0.0198319	-0.0623186	red	#FF0000
0.0631792	0.140071	red	#FF0000
0.079785	-0.0175958	red	#FF0000
0.158276	-0.0865646	green	#008000
-0.0374495	-0.0518463	red	#FF0000
0.0202121	0.00377936	green	#008000
-0.16488	0.341079	green	#008000
-0.0621155	0.316626	red	#FF0000
-0.581594	-0.442611	green	#008000
0.347293	-0.543846	red	#FF0000
0.199147	0.0585408	red	#FF0000
-0.00302856	-0.00189155	red	#FF0000
-6.60624	-15.9548	green	#008000
-0.0151583	0.125622	red	#FF0000
0.0807603	0.00343998	red	#FF0000
0.015495	-0.00804342	red	#FF0000
0.125256	0.00384414	green	#008000
-0.96689	0.785043	green	#008000
0.0754153	-0.0450272	blue	#3399FF
0.00603795	0.0114925	red	#FF0000
-0.305808	0.233564	red	#FF0000
-0.0264208	0.0254814	red	#FF0000
-0.0145669	0.0560833	green	#008000
-0.113909	0.165597	red	#FF0000
0.114891	0.0742783	green	#008000
-0.170988	-0.0380364	green	#008000
-0.104917	0.0141372	red	#FF0000
0.353261	-0.0201402	green	#008000
-0.259067	-0.11398	green	#008000
0.0515867	-0.132611	red	#FF0000
8.72974	12.5488	red	#FF0000
0.253355	0.101153	red	#FF0000
-0.0939503	0.195209	red	#FF0000
-0.0375421	0.0528234	red	#FF0000
-0.00449675	0.0139222	green	#008000
5.13381	2.27574	red	#FF0000
0.317616	-0.837318	red	#FF0000
0.00287533	0.0121303	red	#FF0000
0.0127479	0.0143619	red	#FF0000
0.0448179	-0.0474391	red	#FF0000
0.0770853	0.280897	red	#FF0000
0.0132002	-0.0235873	green	#008000
0.0723487	-0.0324203	red	#FF0000
0.529253	-0.160331	red	#FF0000
-0.0277649	0.085793	red	#FF0000
-0.0365267	0.134059	red	#FF0000
0.00584451	0.0596021	green	#008000
-0.0745348	-0.00240909	green	#008000
0.173711	0.171666	red	#FF0000
14.3685	6.99263	red	#FF0000
-0.410325	0.327062	blue	#3399FF
0.183426	0.417076	red	#FF0000
-0.00637813	-0.00996051	red	#FF0000
-0.165871	0.797628	red	#FF0000
0.347418	-0.132795	red	#FF0000
0.0145039	-0.0132887	red	#FF0000
0.0327877	0.665435	green	#008000
0.417943	0.113682	green	#008000
-0.000214643	-0.004901	red	#FF0000
-0.0145318	0.0213004	green	#008000
0.335648	-0.13783	red	#FF0000
0.0512289	0.0194353	green	#008000
-9.57474	8.30613	red	#FF0000
0.0719511	-0.0030924	green	#008000
-0.000498541	-0.000303851	red	#FF0000
0.377176	0.0315344	green	#008000
0.0140996	-0.0351434	green	#008000
0.0774646	-0.476907	green	#008000
-0.0368211	-0.851958	green	#008000
0.0414291	-0.0499742	red	#FF0000
-0.113545	-0.100348	red	#FF0000
-0.079534	0.0453295	red	#FF0000
0.0110947	0.0635223	blue	#3399FF
-2.54721	-1.85275	green	#008000
0.0666328	0.0113255	red	#FF0000
0.0596934	-0.0490295	red	#FF0000
-0.0708863	0.0070574	green	#008000
-0.332281	-0.500957	red	#FF0000
0.600094	-0.0126596	red	#FF0000
-0.143165	0.0393987	red	#FF0000
-0.259838	-0.100377	red	#FF0000
-0.033447	0.0159889	red	#FF0000
-0.00055389	0.000453608	red	#FF0000
0.0169533	0.0184343	red	#FF0000
-0.0156481	-0.386087	red	#FF0000
0.455324	0.423157	red	#FF0000
-0.110474	-4.91284	red	#FF0000
0.024306	-0.0178258	green	#008000
0.0439841	-0.188454	green	#008000
-0.0876506	0.0407293	red	#FF0000
-0.134034	-0.0534391	green	#008000
-0.124364	-0.032512	green	#008000
0.0178247	-0.124987	red	#FF0000
0.00808716	0.0610567	green	#008000
-8.69674	-4.81183	red	#FF0000
-0.138884	0.0977178	red	#FF0000
-0.120521	0.0515147	blue	#3399FF
0.119729	-2.32125	green	#008000
0.179792	0.0797815	green	#008000
0.0934866	-0.0247369	red	#FF0000
0.0206281	0.0176709	red	#FF0000
-6.42318	-0.355699	red	#FF0000
-0.16764	0.00841313	red	#FF0000
-0.0298836	-0.00166062	red	#FF0000
0.779692	0.301114	red	#FF0000
-0.0508483	0.0931308	red	#FF0000
-0.571489	-0.818985	red	#FF0000
0.0415149	-0.056408	red	#FF0000
-9.09603	13.9445	red	#FF0000
0.680151	-0.663945	green	#008000
-0.133775	-0.195359	red	#FF0000
-0.00893995	0.0455241	red	#FF0000
0.00828979	0.00206979	red	#FF0000
0.0513887	-0.00121226	red	#FF0000
-0.00319203	-0.0620014	red	#FF0000
0.0103917	-0.345623	red	#FF0000
0.0129595	-0.00462591	green	#008000
0.0954844	0.0996811	blue	#3399FF
-0.0727753	0.0246865	red	#FF0000
-0.0716697	-0.0297923	green	#008000
-0.395498	-0.0622774	red	#FF0000
-0.27122	0.453226	red	#FF0000
0.0584658	0.00822649	red	#FF0000
-0.1471	0.189286	red	#FF0000
-1.40023	3.43188	green	#008000
0.249878	0.0650944	green	#008000
-0.413932	-0.353286	red	#FF0000
0.06564	-0.0724542	red	#FF0000
-0.0879767	0.00661697	red	#FF0000
0.0541107	0.0255299	green	#008000
0.00730012	0.0126042	red	#FF0000
0.0356079	0.0797591	red	#FF0000
0.0386993	-0.0506443	green	#008000
0.0901107	0.0680735	red	#FF0000
-0.345539	-0.0537318	blue	#3399FF
0.026889	-0.0230521	red	#FF0000
0.0901321	-0.0594548	red	#FF0000
0.0106943	0.00864056	green	#008000
-3.77459	-6.74326	red	#FF0000
0.10522	-0.0412163	green	#008000
-0.00712425	0.19833	blue	#3399FF
0.535543	-0.546986	red	#FF0000
-0.116918	-0.0851101	red	#FF0000
-0.0396102	-0.0437981	green	#008000
0.44342	0.230826	red	#FF0000
0.0213151	0.0921247	red	#FF0000
0.0458532	-0.11391	green	#008000
-0.0173556	0.00579469	red	#FF0000
6.56608	-9.95092	red	#FF0000
0.0309039	-0.00841871	green	#008000
0.274237	-0.56744	red	#FF0000
1.0747	2.88647	red	#FF0000
0.965971	0.241971	green	#008000
-0.212538	0.66544	red	#FF0000
0.0018505	-0.193972	red	#FF0000
0.0278858	0.162976	red	#FF0000
0.788217	0.423466	green	#008000
-0.105593	-0.0943706	blue	#3399FF
-0.458455	0.377956	green	#008000
0.031464	0.0304561	red	#FF0000
0.00709702	0.00929868	red	#FF0000
-0.0435609	0.0663345	red	#FF0000
-0.0070222	-0.127359	green	#008000
-0.0809311	-0.151949	green	#008000
0.0433154	0.0998387	red	#FF0000
0.999028	-0.0435132	red	#FF0000
-17.4943	-0.384162	red	#FF0000
-0.0417563	0.0130484	red	#FF0000
-0.0269757	-0.444289	red	#FF0000
0.852728	-0.395946	red	#FF0000
-0.322035	0.0772967	green	#008000
0.0902951	-0.0482655	green	#008000
0.26918	-0.224835	red	#FF0000
0.0869535	-0.0149338	red	#FF0000
-0.0179386	0.385894	red	#FF0000
-0.0135873	0.0259402	green	#008000
0.0897366	-0.0208215	red	#FF0000
-0.041293	0.0199931	green	#008000
-0.0587918	0.00210341	red	#FF0000
-0.00456183	0.0482844	red	#FF0000
-0.00230602	0.00795596	green	#008000
-0.358328	-0.566742	red	#FF0000
-0.00115452	-0.00222696	red	#FF0000
-0.0159154	0.137896	green	#008000
-0.0394299	-0.103677	green	#008000
0.0397653	-0.333038	red	#FF0000
0.374467	-0.264493	green	#008000
0.00202783	0.0213107	green	#008000
0.71476	-0.693193	blue	#3399FF
-0.191002	0.0173529	green	#008000
0.197942	-0.261421	green	#008000
0.362328	0.142491	red	#FF0000
-0.0890874	-0.0594422	red	#FF0000
0.437882	-0.439417	red	#FF0000
0.87588	-0.268457	red	#FF0000
-0.138351	0.383117	green	#008000
-0.471669	-0.368619	red	#FF0000
0.0638883	-0.0273441	red	#FF0000
-0.0877735	15.1318	red	#FF0000
-0.0124287	0.244147	green	#008000
-0.000725579	0.00177058	red	#FF0000
-0.0263699	-0.0787916	red	#FF0000
12.6035	-3.76011	red	#FF0000
0.0349397	0.149833	red	#FF0000
0.20072	0.485157	red	#FF0000
0.0321633	-0.0207327	red	#FF0000
0.0518106	0.0288939	green	#008000
-0.00620028	0.0109827	red	#FF0000
0.00230943	-0.0146617	green	#008000
0.0639657	-0.0514185	green	#008000
0.0115969	0.0598118	blue	#3399FF
1.0979	-0.683814	blue	#3399FF
-0.00568112	0.00216591	red	#FF0000
-0.00542708	-0.0153783	red	#FF0000
0.373566	-0.570175	red	#FF0000
-0.0120632	0.0065033	green	#008000
-0.0926327	-0.0966856	red	#FF0000
0.197267	0.141671	green	#008000
0.00959507	0.0149938	red	#FF0000
0.209239	0.245324	green	#008000
0.0107949	-0.0378259	red	#FF0000
-0.568573	-0.338066	red	#FF0000
0.0291854	-0.00528365	red	#FF0000
-0.0135772	-0.0908963	green	#008000
0.0456023	-0.157388	red	#FF0000
0.0109617	-0.0112865	red	#FF0000
-0.0383641	0.00148306	green	#008000
-0.0181683	-0.0167006	red	#FF0000
7.79509	-5.88876	green	#008000
0.16074	0.107051	green	#008000
-0.103567	-0.0973857	red	#FF0000
-0.858238	-0.0960961	green	#008000
0.142107	0.214022	green	#008000
0.0517776	0.261672	red	#FF0000
-0.0626359	-0.0418449	red	#FF0000
0.110366	-0.0906849	red	#FF0000
-0.00357022	0.00347914	red	#FF0000
0.2246	-0.472573	red	#FF0000
-0.774573	-0.290042	green	#008000
0.00310139	-0.0206144	green	#008000
-0.0558496	0.0632989	green	#008000
0.000214513	-0.00232038	red	#FF0000
0.0385482	-0.0137932	green	#008000
0.00446869	-0.396653	red	#FF0000
-0.0271312	-0.0953115	red	#FF0000
0.204832	-0.0951094	green	#008000
0.0540672	0.1526	green	#008000
-0.0488757	0.0186229	red	#FF0000
0.218208	-1.47733	red	#FF0000
-0.947933	-0.31105	red	#FF0000
-0.0145185	-0.229655	red	#FF0000
-0.000696829	0.00119177	red	#FF0000
0.0566006	0.15975	red	#FF0000
-0.0344869	0.690494	green	#008000
-0.00912917	-0.489495	green	#008000
-0.166685	0.319567	red	#FF0000
-0.00606713	0.000163496	green	#008000
-0.326163	0.109595	red	#FF0000
-0.0349375	-0.0219235	red	#FF0000
0.0481053	-0.137276	green	#008000
0.721952	0.690296	blue	#3399FF
0.7873	0.180292	red	#FF0000
-0.0161088	0.000455737	green	#008000
-0.149773	-0.106932	red	#FF0000
-0.136284	-0.0876467	red	#FF0000
0.135573	0.470944	red	#FF0000
-0.329498	0.376784	green	#008000
-0.082358	-0.187218	red	#FF0000
0.320753	-0.0709967	green	#008000
-0.00375554	0.160177	red	#FF0000
0.170996	0.559911	red	#FF0000
0.0567845	-0.02473	blue	#3399FF
-0.00303593	0.00319933	red	#FF0000
0.0300037	0.0250608	green	#008000
0.00382735	0.00616672	red	#FF0000
0.164313	-0.442097	red	#FF0000
0.152674	-0.60616	red	#FF0000
-0.105249	-0.122375	red	#FF0000
-0.231055	-0.260763	red	#FF0000
-0.166276	0.983697	red	#FF0000
0.0209675	-0.0360901	red	#FF0000
-0.0932377	0.367354	red	#FF0000
-0.752128	0.609955	green	#008000
0.0679472	-0.0606438	red	#FF0000
-0.0276743	-0.223576	red	#FF0000
-0.000763292	0.0574781	red	#FF0000
0.0590861	0.247578	red	#FF0000
0.0176146	0.0928476	red	#FF0000
0.0154316	0.091135	green	#008000
-12.1946	-11.4888	red	#FF0000
0.128204	-0.00459908	green	#008000
-0.239854	-0.92418	red	#FF0000
-0.22823	-0.220707	green	#008000
-0.0590642	-0.775845	green	#008000
0.250782	-0.906349	green	#008000
0.34166	0.0541019	red	#FF0000
-0.157278	-0.647727	red	#FF0000
-0.0139841	0.079037	red	#FF0000
0.0846644	-0.456298	green	#008000
0.100894	-0.011738	green	#008000
-0.0453543	-0.811256	green	#008000
0.00156217	0.00246815	green	#008000
-0.128695	-0.0576255	red	#FF0000
-0.0187984	1.14986	green	#008000
0.0031072	0.0120627	green	#008000
0.0536788	-0.0379915	red	#FF0000
0.583656	-0.484661	red	#FF0000
0.00159516	-0.109812	green	#008000
-0.0459339	-0.0920745	red	#FF0000
-4.50083	0.202522	red	#FF0000
0.0397419	0.02521	green	#008000
0.310551	0.0539487	red	#FF0000
-0.0715177	0.231552	red	#FF0000
-0.380066	0.316526	blue	#3399FF
-0.361769	0.287114	blue	#3399FF
-0.896382	-0.0146974	red	#FF0000
-0.213043	0.402964	green	#008000
-1.39543	-8.12269	green	#008000
-0.0595702	0.0267558	red	#FF0000
0.0699238	-0.0363824	red	#FF0000
-3.53372	15.3465	red	#FF0000
-0.0146928	0.0353313	red	#FF0000
5.72445	-0.143827	red	#FF0000
0.161702	-0.252258	green	#008000
0.529553	0.0819822	green	#008000
-0.867624	-0.48637	red	#FF0000
-0.100218	0.0260969	red	#FF0000
-0.515663	0.0743224	green	#008000
-0.195263	0.144388	green	#008000
0.040306	-0.0096622	green	#008000
0.42448	-0.384595	red	#FF0000
0.0877755	-0.167773	red	#FF0000
0.0284597	-0.183424	red	#FF0000
0.0285228	-0.0212312	green	#008000
0.0263091	0.201599	red	#FF0000
-0.026455	0.0542475	red	#FF0000
0.101023	0.0564914	red	#FF0000
0.274773	0.0275957	green	#008000
-0.293941	-0.646217	red	#FF0000
0.495184	-0.265546	red	#FF0000
-0.373119	-0.410032	green	#008000
-0.00057005	-0.000328669	red	#FF0000
-0.514724	-0.0803435	green	#008000
0.142624	-0.0436244	red	#FF0000
-0.82374	0.359966	red	#FF0000
0.0812148	-0.148986	green	#008000
-0.020267	-0.00734187	green	#008000
-0.576394	-0.235979	red	#FF0000
0.00617283	0.0180352	red	#FF0000
0.0545854	0.470171	green	#008000
-0.0332982	-0.000565131	green	#008000
0.331107	0.272489	red	#FF0000
0.0283871	-0.191175	blue	#3399FF
-0.184291	0.232509	red	#FF0000
-0.141147	0.0865468	red	#FF0000
-0.618947	0.767794	red	#FF0000
0.0121297	0.118772	red	#FF0000
-0.0209061	0.0273318	green	#008000
-0.481711	0.0816382	red	#FF0000
0.0288134	-0.106677	red	#FF0000
-0.0577669	0.144105	red	#FF0000
-0.304764	-0.794465	red	#FF0000
-0.00155662	0.196792	red	#FF0000
0.339525	-0.187983	green	#008000
-0.331316	0.190855	red	#FF0000
0.018656	0.163987	red	#FF0000
0.113938	-0.34339	red	#FF0000
0.146115	-0.114485	red	#FF0000
0.109749	-0.0246014	green	#008000
0.00469477	0.0557986	green	#008000
-0.512991	-0.496845	red	#FF0000
-0.135576	0.386769	red	#FF0000
0.15315	0.519244	green	#008000
-0.131566	0.0967415	green	#008000
0.0999332	-0.0451037	green	#008000
-0.120834	0.0249648	green	#008000
-0.0986301	0.343234	green	#008000
-0.394191	0.0125139	red	#FF0000
0.0296423	0.152102	red	#FF0000
0.190694	0.120607	red	#FF0000
0.094471	-0.165075	green	#008000
-0.0205825	-0.77065	red	#FF0000
-0.0604666	-0.0192904	red	#FF0000
-0.450807	-0.3582	red	#FF0000
-0.139502	-0.0515975	green	#008000
-0.701151	0.0477354	green	#008000
-1.1194	-0.740402	red	#FF0000
0.00897089	0.00482401	red	#FF0000
-0.121369	0.0501244	green	#008000
0.000217387	0.197161	red	#FF0000
0.357374	-0.533331	green	#008000
0.342777	-0.0830752	red	#FF0000
0.0445446	-0.0371772	red	#FF0000
0.448893	-1.27161	red	#FF0000
0.226673	-0.0119205	red	#FF0000
-11.6468	-10.417	red	#FF0000
-0.0321506	0.0975534	red	#FF0000
-0.0707958	0.124452	red	#FF0000
0.214148	-0.110435	green	#008000
0.0203076	-0.0201611	green	#008000
-0.338593	-0.328566	red	#FF0000
-0.00594304	0.224129	red	#FF0000
-0.0178551	0.034603	red	#FF0000
-0.1819	-0.0510732	red	#FF0000
0.034671	0.180671	red	#FF0000
0.0658386	-0.107225	green	#008000
-0.0333967	0.0536143	green	#008000
1.49656	1.87811	red	#FF0000
-0.00735607	-0.0284783	red	#FF0000
0.121582	0.249129	green	#008000
-0.480396	9.33111	green	#008000
0.0273949	-0.209293	green	#008000
0.269855	0.010406	green	#008000
-0.00446702	-0.00533507	red	#FF0000
-0.00694299	-0.0551371	green	#008000
-3.13662	2.2622	red	#FF0000
-0.0363591	0.153587	green	#008000
-0.0660126	0.0868187	green	#008000
-0.294972	0.166397	blue	#3399FF
-0.0952714	0.0146652	red	#FF0000
10.7582	8.29367	blue	#3399FF
0.349941	-0.375567	red	#FF0000
-0.494665	-0.421045	red	#FF0000
0.331334	0.385172	green	#008000
-0.0302693	0.0380686	green	#008000
-0.192854	-0.0551476	red	#FF0000
-0.000935206	-0.0195523	green	#008000
0.797378	-0.380894	red	#FF0000
-0.10672	0.168577	green	#008000
0.0290506	-0.175237	red	#FF0000
-0.0299488	0.209282	red	#FF0000
-0.0492267	0.0902844	red	#FF0000
-0.0201951	-0.0140879	green	#008000
-0.0668745	-0.113373	green	#008000
0.171031	-0.0696577	green	#008000
0.00521422	-0.00195419	red	#FF0000
0.236521	-0.971231	red	#FF0000
0.0184371	0.059633	red	#FF0000
0.632036	-1.96261	red	#FF0000
-0.225891	-0.797032	green	#008000
-0.108645	0.391048	red	#FF0000
-0.0665307	-0.034366	red	#FF0000
0.026883	0.0138634	red	#FF0000
0.446797	-0.159969	red	#FF0000
0.120296	-0.852874	green	#008000
-0.14198	-0.369481	green	#008000
0.0269627	0.279376	red	#FF0000
-0.00482166	-0.00526815	green	#008000
-7.16857	5.30508	red	#FF0000
-0.83342	0.00423503	green	#008000
-0.0304016	0.093329	red	#FF0000
-0.0760762	-0.159477	red	#FF0000
0.205475	-0.0205167	green	#008000
0.00893265	0.0454179	green	#008000
0.544369	-0.747736	red	#FF0000
-0.170773	-0.164007	red	#FF0000
-0.171216	-0.81861	red	#FF0000
0.0797303	0.0337633	red	#FF0000
-3.84395	-7.33869	green	#008000
-0.277464	-0.0474614	red	#FF0000
-0.105587	-0.809682	green	#008000
-0.0247615	-0.00745196	red	#FF0000
-0.0434296	-0.0144355	red	#FF0000
-0.895739	0.139464	red	#FF0000
2.24596	9.21495	red	#FF0000
0.0266395	-0.00471204	green	#008000
0.448463	0.527031	red	#FF0000
-0.0231679	0.00603297	green	#008000
-0.303901	0.949603	red	#FF0000
0.0461993	0.151275	green	#008000
-0.0540016	0.0377787	red	#FF0000
0.0611941	0.0159163	green	#008000
-0.227419	0.0917348	red	#FF0000
-0.0326326	0.11633	blue	#3399FF
-0.224812	-0.180183	green	#008000
-0.360514	-0.299191	red	#FF0000
-0.243334	0.0514427	red	#FF0000
0.101504	0.0641156	red	#FF0000
-0.00719804	0.0337363	green	#008000
-0.121085	-0.0867307	red	#FF0000
3.1435	2.464	green	#008000
-0.0816294	0.0746319	red	#FF0000
0.136628	0.29832	red	#FF0000
-0.439457	0.0701495	red	#FF0000
0.0177642	0.0142293	red	#FF0000
-0.754429	-3.09149	red	#FF0000
-0.111511	-0.178102	red	#FF0000
0.0613781	-0.0588448	green	#008000
0.0064318	-0.20477	red	#FF0000
